open,close,high,low,value,volume,begin,end
5522.5,5522.0,5522.5,5520.5,121480.0,22,2022-01-03 14:13:00,2022-01-03 14:13:59
5520.5,5520.0,5522.5,5520.0,121445.5,22,2022-01-03 14:14:00,2022-01-03 14:14:59
5520.5,5521.5,5521.5,5520.0,77290.5,14,2022-01-03 14:15:00,2022-01-03 14:15:59
5520.0,5521.5,5521.5,5520.0,353372.0,64,2022-01-03 14:16:00,2022-01-03 14:16:59
5522.0,5521.0,5522.0,5521.0,204283.5,37,2022-01-03 14:17:00,2022-01-03 14:17:59
5521.0,5521.0,5521.0,5520.5,414061.0,75,2022-01-03 14:18:00,2022-01-03 14:18:59
5521.0,5521.0,5521.0,5521.0,38647.0,7,2022-01-03 14:19:00,2022-01-03 14:19:59
5521.0,5521.5,5521.5,5520.0,414067.5,75,2022-01-03 14:20:00,2022-01-03 14:20:59
5521.5,5521.5,5521.5,5520.0,640457.0,116,2022-01-03 14:21:00,2022-01-03 14:21:59
5521.5,5522.0,5522.0,5520.0,1308358.0,237,2022-01-03 14:22:00,2022-01-03 14:22:59
5522.0,5522.0,5522.0,5522.0,5522.0,1,2022-01-03 14:23:00,2022-01-03 14:23:59
5522.0,5522.5,5522.5,5520.0,287122.0,52,2022-01-03 14:24:00,2022-01-03 14:24:59
5520.0,5520.5,5520.5,5520.0,563042.5,102,2022-01-03 14:25:00,2022-01-03 14:25:59
5521.5,5522.5,5523.0,5515.5,13165295.0,2385,2022-01-03 14:26:00,2022-01-03 14:26:59
5523.0,5521.0,5523.0,5520.0,303638.0,55,2022-01-03 14:27:00,2022-01-03 14:27:59
5520.0,5523.0,5523.0,5520.0,209767.0,38,2022-01-03 14:28:00,2022-01-03 14:28:59
5521.0,5521.0,5521.0,5520.0,138022.0,25,2022-01-03 14:29:00,2022-01-03 14:29:59
5522.5,5522.0,5523.0,5519.0,1689142.0,306,2022-01-03 14:30:00,2022-01-03 14:30:59
5520.0,5518.0,5520.0,5517.0,248321.0,45,2022-01-03 14:31:00,2022-01-03 14:31:59
5518.0,5515.0,5520.0,5515.0,1036982.5,188,2022-01-03 14:32:00,2022-01-03 14:32:59
5515.0,5515.0,5517.0,5514.5,1555271.0,282,2022-01-03 14:33:00,2022-01-03 14:33:59
5517.0,5517.0,5517.0,5517.0,11034.0,2,2022-01-03 14:34:00,2022-01-03 14:34:59
5517.0,5514.0,5517.0,5514.0,893454.0,162,2022-01-03 14:35:00,2022-01-03 14:35:59
5515.5,5515.5,5515.5,5515.5,82732.5,15,2022-01-03 14:36:00,2022-01-03 14:36:59
5517.0,5517.0,5517.0,5515.0,248255.5,45,2022-01-03 14:37:00,2022-01-03 14:37:59
5515.0,5520.0,5520.0,5515.0,601468.5,109,2022-01-03 14:38:00,2022-01-03 14:38:59
5520.0,5520.0,5520.0,5520.0,33120.0,6,2022-01-03 14:39:00,2022-01-03 14:39:59
5518.0,5519.5,5520.0,5516.0,2091097.5,379,2022-01-03 14:40:00,2022-01-03 14:40:59
5516.5,5515.5,5521.0,5515.5,1224924.5,222,2022-01-03 14:41:00,2022-01-03 14:41:59
5518.0,5516.0,5518.0,5516.0,22070.0,4,2022-01-03 14:42:00,2022-01-03 14:42:59
5518.0,5518.0,5518.0,5518.0,22072.0,4,2022-01-03 14:43:00,2022-01-03 14:43:59
5518.0,5517.5,5518.0,5513.5,810691.0,147,2022-01-03 14:45:00,2022-01-03 14:45:59
5515.0,5515.5,5517.5,5515.0,104803.5,19,2022-01-03 14:46:00,2022-01-03 14:46:59
5517.5,5517.5,5517.5,5517.5,11035.0,2,2022-01-03 14:47:00,2022-01-03 14:47:59
5517.5,5517.5,5517.5,5515.5,66200.0,12,2022-01-03 14:48:00,2022-01-03 14:48:59
5515.5,5518.0,5518.0,5515.5,126885.0,23,2022-01-03 14:49:00,2022-01-03 14:49:59
5518.0,5519.0,5519.0,5516.5,264864.5,48,2022-01-03 14:50:00,2022-01-03 14:50:59
5519.0,5517.5,5519.0,5516.5,88281.0,16,2022-01-03 14:51:00,2022-01-03 14:51:59
5519.0,5517.5,5519.0,5517.5,71742.5,13,2022-01-03 14:52:00,2022-01-03 14:52:59
5517.5,5518.0,5518.0,5514.5,330943.0,60,2022-01-03 14:53:00,2022-01-03 14:53:59
5515.0,5518.0,5518.0,5515.0,231636.0,42,2022-01-03 14:54:00,2022-01-03 14:54:59
5516.0,5516.0,5518.0,5516.0,110346.0,20,2022-01-03 14:55:00,2022-01-03 14:55:59
5518.0,5516.0,5518.5,5516.0,38621.0,7,2022-01-03 14:56:00,2022-01-03 14:56:59
5518.5,5518.5,5518.5,5518.5,115888.5,21,2022-01-03 14:57:00,2022-01-03 14:57:59
5518.0,5518.5,5518.5,5516.0,938087.0,170,2022-01-03 14:58:00,2022-01-03 14:58:59
5518.0,5516.0,5518.5,5516.0,33103.0,6,2022-01-03 14:59:00,2022-01-03 14:59:59
5516.0,5517.5,5519.0,5516.0,479999.0,87,2022-01-03 15:00:00,2022-01-03 15:00:59
5515.0,5513.5,5517.5,5513.0,1566111.5,284,2022-01-03 15:01:00,2022-01-03 15:01:59
5516.5,5514.5,5516.5,5513.0,198489.0,36,2022-01-03 15:02:00,2022-01-03 15:02:59
5514.5,5515.5,5515.5,5514.5,121323.0,22,2022-01-03 15:03:00,2022-01-03 15:03:59
5514.0,5514.5,5517.0,5514.0,3870977.0,702,2022-01-03 15:04:00,2022-01-03 15:04:59
5514.5,5514.5,5517.0,5514.5,363999.5,66,2022-01-03 15:05:00,2022-01-03 15:05:59
5516.5,5515.0,5517.0,5513.0,2012523.5,365,2022-01-03 15:06:00,2022-01-03 15:06:59
5515.0,5515.0,5515.0,5515.0,181995.0,33,2022-01-03 15:07:00,2022-01-03 15:07:59
5515.0,5515.5,5515.5,5512.5,689327.5,125,2022-01-03 15:08:00,2022-01-03 15:08:59
5515.0,5516.0,5517.0,5515.0,198606.0,36,2022-01-03 15:09:00,2022-01-03 15:09:59
5516.0,5517.0,5517.0,5516.0,226194.0,41,2022-01-03 15:10:00,2022-01-03 15:10:59
5517.0,5516.0,5517.0,5515.5,623346.5,113,2022-01-03 15:11:00,2022-01-03 15:11:59
5516.0,5513.5,5516.0,5510.5,8579962.5,1556,2022-01-03 15:12:00,2022-01-03 15:12:59
5513.5,5513.5,5513.5,5513.5,38594.5,7,2022-01-03 15:13:00,2022-01-03 15:13:59
5511.5,5513.5,5513.5,5511.5,93719.5,17,2022-01-03 15:14:00,2022-01-03 15:14:59
5511.5,5511.5,5513.5,5510.5,1251058.5,227,2022-01-03 15:15:00,2022-01-03 15:15:59
5513.5,5515.0,5515.0,5511.5,264655.5,48,2022-01-03 15:16:00,2022-01-03 15:16:59
5517.0,5512.5,5517.0,5512.5,1003676.0,182,2022-01-03 15:17:00,2022-01-03 15:17:59
5514.5,5512.5,5514.5,5512.5,143327.5,26,2022-01-03 15:18:00,2022-01-03 15:18:59
5515.5,5514.0,5515.5,5512.0,540334.5,98,2022-01-03 15:19:00,2022-01-03 15:19:59
4367.0,4367.0,4367.0,4367.0,790427.0,181,2023-01-03 09:59:00,2023-01-03 09:59:59
4360.0,4344.5,4360.5,4342.0,4905744.5,1128,2023-01-03 10:00:00,2023-01-03 10:00:59
4344.5,4343.5,4345.5,4340.5,3109760.0,716,2023-01-03 10:01:00,2023-01-03 10:01:59
4344.5,4346.0,4346.0,4342.0,3241199.0,746,2023-01-03 10:02:00,2023-01-03 10:02:59
4345.5,4345.5,4346.0,4343.0,4032891.5,928,2023-01-03 10:03:00,2023-01-03 10:03:59
4346.0,4345.5,4346.0,4345.5,265094.0,61,2023-01-03 10:04:00,2023-01-03 10:04:59
4345.0,4353.0,4353.5,4344.0,5719654.0,1315,2023-01-03 10:05:00,2023-01-03 10:05:59
4353.0,4348.0,4353.5,4348.0,1178866.5,271,2023-01-03 10:06:00,2023-01-03 10:06:59
4348.5,4353.5,4353.5,4348.5,1453957.5,334,2023-01-03 10:07:00,2023-01-03 10:07:59
4353.5,4352.5,4353.5,4348.0,2663733.0,612,2023-01-03 10:08:00,2023-01-03 10:08:59
4351.5,4349.0,4353.5,4348.0,3629142.0,834,2023-01-03 10:09:00,2023-01-03 10:09:59
4349.0,4346.0,4349.0,4345.0,1516765.0,349,2023-01-03 10:10:00,2023-01-03 10:10:59
4345.0,4343.0,4346.5,4342.5,3901256.5,898,2023-01-03 10:11:00,2023-01-03 10:11:59
4343.5,4347.5,4347.5,4343.0,3992514.0,919,2023-01-03 10:12:00,2023-01-03 10:12:59
4347.5,4348.0,4348.0,4347.0,269552.0,62,2023-01-03 10:13:00,2023-01-03 10:13:59
4348.0,4353.0,4353.0,4347.0,613286.0,141,2023-01-03 10:14:00,2023-01-03 10:14:59
4353.0,4356.0,4356.0,4353.0,648844.0,149,2023-01-03 10:15:00,2023-01-03 10:15:59
4355.0,4355.0,4355.5,4354.0,370141.0,85,2023-01-03 10:16:00,2023-01-03 10:16:59
4355.0,4356.0,4356.5,4354.0,792732.5,182,2023-01-03 10:17:00,2023-01-03 10:17:59
4356.0,4355.5,4356.5,4355.5,718727.5,165,2023-01-03 10:18:00,2023-01-03 10:18:59
4356.5,4355.5,4356.5,4355.0,361512.5,83,2023-01-03 10:19:00,2023-01-03 10:19:59
4355.5,4349.5,4355.5,4346.5,2119706.0,487,2023-01-03 10:20:00,2023-01-03 10:20:59
4348.0,4351.0,4355.5,4347.0,6977479.0,1603,2023-01-03 10:21:00,2023-01-03 10:21:59
4351.0,4350.5,4352.0,4350.0,430734.5,99,2023-01-03 10:22:00,2023-01-03 10:22:59
4351.0,4352.5,4353.0,4351.0,73985.5,17,2023-01-03 10:23:00,2023-01-03 10:23:59
4353.0,4350.0,4354.0,4350.0,2819995.0,648,2023-01-03 10:24:00,2023-01-03 10:24:59
4350.5,4351.5,4352.0,4350.5,426433.5,98,2023-01-03 10:25:00,2023-01-03 10:25:59
4352.0,4352.5,4353.0,4351.5,648499.5,149,2023-01-03 10:26:00,2023-01-03 10:26:59
4352.5,4353.0,4353.0,4352.5,1349364.5,310,2023-01-03 10:27:00,2023-01-03 10:27:59
4352.5,4355.5,4356.5,4352.0,15466528.5,3553,2023-01-03 10:28:00,2023-01-03 10:28:59
4356.0,4355.5,4357.0,4355.5,1951895.0,448,2023-01-03 10:29:00,2023-01-03 10:29:59
4355.0,4351.0,4356.0,4351.0,848857.0,195,2023-01-03 10:30:00,2023-01-03 10:30:59
4354.5,4355.0,4355.0,4352.0,409302.0,94,2023-01-03 10:31:00,2023-01-03 10:31:59
4355.5,4354.0,4355.5,4350.0,3076435.5,707,2023-01-03 10:32:00,2023-01-03 10:32:59
4353.5,4352.5,4353.5,4352.0,300331.0,69,2023-01-03 10:33:00,2023-01-03 10:33:59
4352.0,4352.5,4352.5,4352.0,204567.0,47,2023-01-03 10:34:00,2023-01-03 10:34:59
4352.5,4354.5,4354.5,4352.5,779184.0,179,2023-01-03 10:35:00,2023-01-03 10:35:59
4354.5,4355.5,4356.0,4354.0,439903.0,101,2023-01-03 10:36:00,2023-01-03 10:36:59
4355.0,4353.5,4355.0,4353.0,713994.5,164,2023-01-03 10:37:00,2023-01-03 10:37:59
4353.0,4353.0,4353.5,4352.5,692152.5,159,2023-01-03 10:38:00,2023-01-03 10:38:59
4353.0,4352.5,4353.0,4352.0,731294.0,168,2023-01-03 10:39:00,2023-01-03 10:39:59
4352.5,4352.0,4352.5,4351.0,326391.0,75,2023-01-03 10:40:00,2023-01-03 10:40:59
4351.0,4352.0,4353.0,4350.0,1335782.5,307,2023-01-03 10:41:00,2023-01-03 10:41:59
4350.0,4349.5,4352.0,4348.5,2031298.0,467,2023-01-03 10:42:00,2023-01-03 10:42:59
4349.5,4348.0,4349.5,4348.0,226128.5,52,2023-01-03 10:43:00,2023-01-03 10:43:59
4349.5,4349.0,4349.5,4348.0,961096.5,221,2023-01-03 10:44:00,2023-01-03 10:44:59
4349.0,4349.5,4349.5,4348.0,504410.5,116,2023-01-03 10:45:00,2023-01-03 10:45:59
4349.0,4351.5,4352.5,4349.0,961491.5,221,2023-01-03 10:46:00,2023-01-03 10:46:59
4351.5,4353.0,4353.0,4351.5,487471.5,112,2023-01-03 10:47:00,2023-01-03 10:47:59
4353.0,4353.5,4353.5,4351.0,387353.0,89,2023-01-03 10:48:00,2023-01-03 10:48:59
4353.5,4354.0,4354.0,4353.5,239465.0,55,2023-01-03 10:49:00,2023-01-03 10:49:59
4354.0,4354.0,4354.0,4353.0,235087.0,54,2023-01-03 10:50:00,2023-01-03 10:50:59
4354.0,4354.0,4354.0,4353.0,291692.0,67,2023-01-03 10:51:00,2023-01-03 10:51:59
4354.0,4351.5,4354.0,4351.5,152357.5,35,2023-01-03 10:52:00,2023-01-03 10:52:59
4353.0,4353.0,4353.0,4351.0,309025.0,71,2023-01-03 10:53:00,2023-01-03 10:53:59
4351.5,4353.0,4353.0,4351.5,69645.0,16,2023-01-03 10:54:00,2023-01-03 10:54:59
4351.5,4349.5,4351.5,4349.0,2109912.5,485,2023-01-03 10:55:00,2023-01-03 10:55:59
4349.5,4349.5,4349.5,4346.0,2130593.0,490,2023-01-03 10:56:00,2023-01-03 10:56:59
4349.5,4349.0,4350.0,4346.5,282697.0,65,2023-01-03 10:57:00,2023-01-03 10:57:59
4349.0,4347.5,4349.0,4346.5,217374.5,50,2023-01-03 10:58:00,2023-01-03 10:58:59
4347.5,4348.0,4350.0,4347.5,900225.5,207,2023-01-03 10:59:00,2023-01-03 10:59:59
4348.0,4350.0,4350.0,4348.0,800248.0,184,2023-01-03 11:00:00,2023-01-03 11:00:59
4350.0,4349.5,4350.0,4349.5,530693.5,122,2023-01-03 11:01:00,2023-01-03 11:01:59
4350.0,4350.0,4350.0,4349.5,739477.0,170,2023-01-03 11:02:00,2023-01-03 11:02:59
4350.0,4349.5,4350.0,4349.0,700283.5,161,2023-01-03 11:03:00,2023-01-03 11:03:59
4349.0,4350.0,4350.0,4349.0,443654.0,102,2023-01-03 11:04:00,2023-01-03 11:04:59
4350.0,4351.5,4352.0,4349.5,561211.0,129,2023-01-03 11:05:00,2023-01-03 11:05:59
4351.0,4351.0,4351.5,4351.0,374224.5,86,2023-01-03 11:06:00,2023-01-03 11:06:59
4351.5,4351.5,4351.5,4350.0,2371556.0,545,2023-01-03 11:07:00,2023-01-03 11:07:59
4351.5,4351.5,4351.5,4351.5,278496.0,64,2023-01-03 11:08:00,2023-01-03 11:08:59
4351.5,4351.5,4351.5,4351.0,108782.0,25,2023-01-03 11:09:00,2023-01-03 11:09:59
4351.5,4350.0,4351.5,4350.0,844077.5,194,2023-01-03 11:10:00,2023-01-03 11:10:59
4350.5,4351.0,4351.5,4350.0,300191.0,69,2023-01-03 11:11:00,2023-01-03 11:11:59
4351.5,4351.5,4351.5,4351.0,208869.0,48,2023-01-03 11:12:00,2023-01-03 11:12:59
4351.5,4352.5,4353.0,4351.0,852971.5,196,2023-01-03 11:13:00,2023-01-03 11:13:59
4352.5,4352.5,4352.5,4352.0,713807.0,164,2023-01-03 11:14:00,2023-01-03 11:14:59
4352.0,4353.0,4353.0,4352.0,226332.5,52,2023-01-03 11:15:00,2023-01-03 11:15:59
4353.0,4353.0,4353.0,4353.0,239415.0,55,2023-01-03 11:16:00,2023-01-03 11:16:59
4353.0,4353.5,4353.5,4352.5,252482.0,58,2023-01-03 11:17:00,2023-01-03 11:17:59
4353.5,4354.5,4354.5,4353.5,653134.5,150,2023-01-03 11:18:00,2023-01-03 11:18:59
4354.5,4354.5,4354.5,4354.0,2394948.5,550,2023-01-03 11:19:00,2023-01-03 11:19:59
4354.5,4354.5,4354.5,4354.0,2421053.0,556,2023-01-03 11:20:00,2023-01-03 11:20:59
4354.5,4354.5,4354.5,4354.0,992822.5,228,2023-01-03 11:21:00,2023-01-03 11:21:59
4354.5,4354.5,4354.5,4354.0,748969.5,172,2023-01-03 11:22:00,2023-01-03 11:22:59
4354.5,4354.5,4354.5,4354.0,226426.5,52,2023-01-03 11:23:00,2023-01-03 11:23:59
4354.5,4354.0,4354.5,4353.5,1136428.5,261,2023-01-03 11:24:00,2023-01-03 11:24:59
4354.0,4354.0,4354.5,4353.5,174153.0,40,2023-01-03 11:25:00,2023-01-03 11:25:59
4354.0,4354.0,4354.0,4353.5,296045.5,68,2023-01-03 11:26:00,2023-01-03 11:26:59
4353.5,4353.5,4354.5,4353.0,1463081.5,336,2023-01-03 11:27:00,2023-01-03 11:27:59
4354.5,4354.5,4354.5,4354.5,252561.0,58,2023-01-03 11:28:00,2023-01-03 11:28:59
4354.0,4354.5,4354.5,4354.0,431070.0,99,2023-01-03 11:29:00,2023-01-03 11:29:59
4354.5,4354.5,4354.5,4354.0,130630.0,30,2023-01-03 11:30:00,2023-01-03 11:30:59
4354.5,4354.0,4354.5,4353.0,178491.0,41,2023-01-03 11:31:00,2023-01-03 11:31:59
4354.5,4354.5,4354.5,4354.5,56608.5,13,2023-01-03 11:32:00,2023-01-03 11:32:59
4354.5,4350.5,4354.5,4350.0,2823885.5,649,2023-01-03 11:33:00,2023-01-03 11:33:59
4350.5,4351.5,4353.5,4350.5,87025.5,20,2023-01-03 11:34:00,2023-01-03 11:34:59
4353.0,4354.0,4354.0,4352.0,261187.0,60,2023-01-03 11:35:00,2023-01-03 11:35:59
4353.5,4354.0,4354.5,4353.0,217699.0,50,2023-01-03 11:36:00,2023-01-03 11:36:59
4354.5,4357.0,4357.0,4354.5,1385248.5,318,2023-01-03 11:37:00,2023-01-03 11:37:59
4356.5,4357.0,4357.0,4356.0,204750.5,47,2023-01-03 11:38:00,2023-01-03 11:38:59
4357.0,4356.5,4357.0,4356.0,923671.5,212,2023-01-03 11:39:00,2023-01-03 11:39:59
4357.5,4357.5,4359.5,4357.5,1128844.5,259,2023-01-03 11:40:00,2023-01-03 11:40:59
4358.5,4359.0,4359.0,4358.5,758460.5,174,2023-01-03 11:41:00,2023-01-03 11:41:59
4359.5,4359.5,4359.5,4356.5,2279764.0,523,2023-01-03 11:42:00,2023-01-03 11:42:59
4359.5,4359.0,4359.5,4358.0,2075079.5,476,2023-01-03 11:43:00,2023-01-03 11:43:59
4359.0,4359.5,4359.5,4359.0,553602.5,127,2023-01-03 11:44:00,2023-01-03 11:44:59
4359.5,4357.5,4359.5,4357.5,1338004.0,307,2023-01-03 11:45:00,2023-01-03 11:45:59
4358.0,4356.5,4358.0,4353.5,884249.0,203,2023-01-03 11:46:00,2023-01-03 11:46:59
4356.5,4357.5,4357.5,4355.5,91490.5,21,2023-01-03 11:47:00,2023-01-03 11:47:59
4357.5,4357.0,4358.0,4353.0,500829.0,115,2023-01-03 11:48:00,2023-01-03 11:48:59
4355.0,4357.5,4359.0,4355.0,1246201.5,286,2023-01-03 11:49:00,2023-01-03 11:49:59
4359.0,4359.5,4359.5,4358.5,706192.5,162,2023-01-03 11:50:00,2023-01-03 11:50:59
4359.0,4359.5,4359.5,4358.5,156926.5,36,2023-01-03 11:51:00,2023-01-03 11:51:59
4359.0,4358.5,4359.5,4358.5,479496.5,110,2023-01-03 11:52:00,2023-01-03 11:52:59
4359.0,4359.0,4359.0,4358.5,82820.5,19,2023-01-03 11:53:00,2023-01-03 11:53:59
4359.0,4358.5,4359.5,4358.5,2558940.0,587,2023-01-03 11:54:00,2023-01-03 11:54:59
4359.0,4358.5,4359.0,4356.0,1128653.5,259,2023-01-03 11:55:00,2023-01-03 11:55:59
4357.5,4358.5,4358.5,4357.5,335560.0,77,2023-01-03 11:56:00,2023-01-03 11:56:59
4358.5,4359.5,4359.5,4358.5,1551899.5,356,2023-01-03 11:57:00,2023-01-03 11:57:59
4359.0,4359.5,4359.5,4359.0,536208.0,123,2023-01-03 11:58:00,2023-01-03 11:58:59
4359.0,4358.0,4359.5,4358.0,588468.5,135,2023-01-03 11:59:00,2023-01-03 11:59:59
4358.5,4359.0,4359.0,4358.0,244060.5,56,2023-01-03 12:00:00,2023-01-03 12:00:59
4359.0,4359.0,4359.0,4358.5,784602.5,180,2023-01-03 12:01:00,2023-01-03 12:01:59
4358.5,4357.0,4358.5,4357.0,196108.0,45,2023-01-03 12:02:00,2023-01-03 12:02:59
4357.5,4357.0,4357.5,4357.0,43573.0,10,2023-01-03 12:03:00,2023-01-03 12:03:59
4357.5,4356.0,4357.5,4356.0,265726.5,61,2023-01-03 12:04:00,2023-01-03 12:04:59
4355.0,4355.5,4356.0,4355.0,248262.5,57,2023-01-03 12:05:00,2023-01-03 12:05:59
4357.0,4356.0,4357.5,4355.5,1389607.5,319,2023-01-03 12:06:00,2023-01-03 12:06:59
4356.0,4356.0,4356.0,4355.5,487839.0,112,2023-01-03 12:07:00,2023-01-03 12:07:59
4357.0,4355.5,4357.5,4355.5,535904.5,123,2023-01-03 12:08:00,2023-01-03 12:08:59
4355.5,4356.0,4357.5,4355.5,718675.0,165,2023-01-03 12:09:00,2023-01-03 12:09:59
4356.0,4357.5,4357.5,4355.5,82770.5,19,2023-01-03 12:10:00,2023-01-03 12:10:59
4357.5,4355.5,4357.5,4355.5,370257.5,85,2023-01-03 12:11:00,2023-01-03 12:11:59
4356.0,4356.0,4357.0,4356.0,235226.0,54,2023-01-03 12:12:00,2023-01-03 12:12:59
4356.5,4357.0,4357.0,4356.0,52276.5,12,2023-01-03 12:13:00,2023-01-03 12:13:59
4357.0,4357.0,4357.0,4356.0,135064.0,31,2023-01-03 12:14:00,2023-01-03 12:14:59
4356.5,4357.0,4357.0,4356.5,287557.0,66,2023-01-03 12:15:00,2023-01-03 12:15:59
4357.0,4357.5,4357.5,4357.0,139427.0,32,2023-01-03 12:16:00,2023-01-03 12:16:59
4357.5,4357.5,4358.0,4357.5,213518.0,49,2023-01-03 12:17:00,2023-01-03 12:17:59
4358.0,4358.5,4358.5,4357.5,649352.5,149,2023-01-03 12:18:00,2023-01-03 12:18:59
4358.5,4358.5,4358.5,4358.0,470667.0,108,2023-01-03 12:19:00,2023-01-03 12:19:59
4358.5,4359.0,4359.0,4358.5,972038.0,223,2023-01-03 12:20:00,2023-01-03 12:20:59
4359.0,4358.5,4359.0,4358.5,191779.5,44,2023-01-03 12:21:00,2023-01-03 12:21:59
4359.0,4359.0,4359.0,4358.5,462053.5,106,2023-01-03 12:22:00,2023-01-03 12:22:59
4359.0,4358.5,4359.0,4358.5,170000.0,39,2023-01-03 12:23:00,2023-01-03 12:23:59
4358.5,4359.5,4359.5,4358.5,235398.5,54,2023-01-03 12:24:00,2023-01-03 12:24:59
4359.5,4359.0,4359.5,4359.0,387991.0,89,2023-01-03 12:25:00,2023-01-03 12:25:59
4359.5,4359.0,4359.5,4359.0,374916.0,86,2023-01-03 12:26:00,2023-01-03 12:26:59
4359.0,4359.0,4359.0,4359.0,584106.0,134,2023-01-03 12:27:00,2023-01-03 12:27:59
4359.0,4359.0,4359.0,4358.5,296407.0,68,2023-01-03 12:28:00,2023-01-03 12:28:59
4359.0,4359.5,4359.5,4358.5,793365.5,182,2023-01-03 12:29:00,2023-01-03 12:29:59
4359.5,4359.5,4359.5,4359.0,462104.0,106,2023-01-03 12:30:00,2023-01-03 12:30:59
4359.5,4359.0,4359.5,4359.0,449009.5,103,2023-01-03 12:31:00,2023-01-03 12:31:59
4359.5,4359.5,4359.5,4359.0,122065.5,28,2023-01-03 12:32:00,2023-01-03 12:32:59
4359.5,4359.5,4359.5,4359.0,87188.0,20,2023-01-03 12:33:00,2023-01-03 12:33:59
4359.0,4359.5,4359.5,4359.0,623404.5,143,2023-01-03 12:34:00,2023-01-03 12:34:59
4359.5,4359.5,4359.5,4359.5,723677.0,166,2023-01-03 12:35:00,2023-01-03 12:35:59
4359.0,4359.5,4359.5,4359.0,688732.0,158,2023-01-03 12:36:00,2023-01-03 12:36:59
4359.5,4359.0,4359.5,4359.0,845741.0,194,2023-01-03 12:37:00,2023-01-03 12:37:59
4359.5,4359.5,4359.5,4359.0,143862.5,33,2023-01-03 12:38:00,2023-01-03 12:38:59
4359.5,4359.5,4359.5,4359.5,78471.0,18,2023-01-03 12:39:00,2023-01-03 12:39:59
4359.5,4359.5,4359.5,4359.0,108980.5,25,2023-01-03 12:40:00,2023-01-03 12:40:59
4359.5,4359.5,4359.5,4359.0,244121.0,56,2023-01-03 12:41:00,2023-01-03 12:41:59
4359.0,4360.0,4360.0,4359.0,4111276.5,943,2023-01-03 12:42:00,2023-01-03 12:42:59
4360.0,4360.0,4360.0,4359.5,741193.0,170,2023-01-03 12:43:00,2023-01-03 12:43:59
4360.0,4360.0,4360.0,4360.0,244160.0,56,2023-01-03 12:44:00,2023-01-03 12:44:59
4360.0,4360.0,4360.0,4359.5,1159740.0,266,2023-01-03 12:45:00,2023-01-03 12:45:59
4360.0,4361.5,4361.5,4359.5,4509731.0,1034,2023-01-03 12:46:00,2023-01-03 12:46:59
4361.5,4363.5,4363.5,4361.5,3511600.5,805,2023-01-03 12:47:00,2023-01-03 12:47:59
4363.5,4363.5,4363.5,4363.0,2094465.5,480,2023-01-03 12:48:00,2023-01-03 12:48:59
4363.5,4363.5,4363.5,4363.0,872699.5,200,2023-01-03 12:49:00,2023-01-03 12:49:59
4363.5,4363.5,4363.5,4363.0,711236.5,163,2023-01-03 12:50:00,2023-01-03 12:50:59
4363.0,4363.5,4363.5,4363.0,1021040.5,234,2023-01-03 12:51:00,2023-01-03 12:51:59
4363.0,4363.5,4363.5,4363.0,728688.0,167,2023-01-03 12:52:00,2023-01-03 12:52:59
4363.5,4363.5,4363.5,4363.5,1252324.5,287,2023-01-03 12:53:00,2023-01-03 12:53:59
4363.0,4363.5,4363.5,4363.0,850874.5,195,2023-01-03 12:54:00,2023-01-03 12:54:59
4363.0,4363.5,4363.5,4363.0,789782.0,181,2023-01-03 12:55:00,2023-01-03 12:55:59
4363.0,4363.0,4363.5,4363.0,1165011.0,267,2023-01-03 12:56:00,2023-01-03 12:56:59
4363.5,4363.5,4363.5,4363.5,663252.0,152,2023-01-03 12:57:00,2023-01-03 12:57:59
4363.5,4364.0,4364.0,4363.5,471307.0,108,2023-01-03 12:58:00,2023-01-03 12:58:59
4364.0,4364.0,4365.0,4363.5,899119.0,206,2023-01-03 12:59:00,2023-01-03 12:59:59
4365.0,4365.5,4365.5,4364.5,419032.5,96,2023-01-03 13:00:00,2023-01-03 13:00:59
4365.5,4366.0,4366.0,4365.0,536986.5,123,2023-01-03 13:01:00,2023-01-03 13:01:59
4366.0,4366.0,4366.0,4363.5,685375.0,157,2023-01-03 13:02:00,2023-01-03 13:02:59
4366.0,4365.5,4366.0,4364.0,375435.0,86,2023-01-03 13:03:00,2023-01-03 13:03:59
4363.5,4365.5,4365.5,4363.5,602279.0,138,2023-01-03 13:04:00,2023-01-03 13:04:59
4365.5,4366.0,4366.0,4365.5,1322870.5,303,2023-01-03 13:05:00,2023-01-03 13:05:59
4366.0,4366.0,4366.0,4365.5,694184.0,159,2023-01-03 13:06:00,2023-01-03 13:06:59
4366.0,4363.5,4366.0,4363.5,829347.5,190,2023-01-03 13:07:00,2023-01-03 13:07:59
4365.5,4366.0,4366.0,4365.0,406003.0,93,2023-01-03 13:08:00,2023-01-03 13:08:59
4365.5,4366.0,4366.0,4365.5,497709.5,114,2023-01-03 13:09:00,2023-01-03 13:09:59
4366.0,4365.5,4366.0,4365.5,4034122.5,924,2023-01-03 13:10:00,2023-01-03 13:10:59
4365.0,4366.0,4366.0,4365.0,375451.5,86,2023-01-03 13:11:00,2023-01-03 13:11:59
4365.5,4365.0,4366.5,4364.5,384144.0,88,2023-01-03 13:12:00,2023-01-03 13:12:59
4365.0,4365.0,4365.0,4364.0,379718.0,87,2023-01-03 13:13:00,2023-01-03 13:13:59
4365.0,4366.5,4366.5,4365.0,244466.5,56,2023-01-03 13:14:00,2023-01-03 13:14:59
